Date,Open,High,Low,Close,Adj Close,Volume
26/10/2015,14.5,14.5,14.1,14.1,14.1,706.45
23/10/2015,14.5,14.6,14.3,14.3,14.3,176.09
22/10/2015,14.1,14.7,14.1,14.4,14.4,751.46
21/10/2015,14.2,14.4,14.1,14.1,14.1,423.8
20/10/2015,14.5,14.6,14.2,14.2,14.2,675.58
19/10/2015,14.8,14.9,14.7,14.7,14.7,494.22
16/10/2015,14.5,15.2,14,14.8,14.8,1.689.520
15/10/2015,18.1,18.1,17.6,17.6,14.52,757.35
14/10/2015,18.2,18.2,17.8,17.8,14.68,510.24
13/10/2015,18.2,18.2,18,18.1,14.93,430.23
12/10/2015,18,18.3,17.8,18.2,15.01,759.93
9/10/2015,18.2,18.5,18.1,18.1,14.93,1.110.790
8/10/2015,17.4,18,17.4,18,14.85,1.030.610
7/10/2015,17.1,17.6,17,17.5,14.44,1.213.000
6/10/2015,16.9,16.9,16.6,16.9,13.94,489.89
5/10/2015,16.4,16.7,16.3,16.7,13.78,110.97
2/10/2015,16.6,16.7,16.4,16.4,13.53,242.63
1/10/2015,16.4,16.6,16.4,16.6,13.69,322.01
30/09/2015,16.3,16.6,16.3,16.4,13.53,403.81
29/09/2015,16.3,16.6,16.2,16.3,13.45,152.45
28/09/2015,16.8,16.8,16.3,16.3,13.45,245.38
25/09/2015,16.6,16.8,16.4,16.7,13.78,358.98
24/09/2015,16.5,16.6,16.4,16.4,13.53,149.53
23/09/2015,16.7,16.7,16.3,16.6,13.69,243.14
22/09/2015,16.8,16.8,16.4,16.7,13.78,80.44
21/09/2015,16.3,16.6,16.3,16.6,13.69,234.57
18/09/2015,16,16.8,16,16.3,13.45,1.048.340
17/09/2015,16.3,16.3,15.8,16,13.2,81.85
16/09/2015,15.7,16.2,15.7,16.2,13.36,623.16
15/09/2015,16.2,16.2,15.7,15.7,12.95,820.36
14/09/2015,16.5,16.7,16.3,16.3,13.45,72.56
11/9/2015,16.7,16.7,16.4,16.4,13.53,180.47
10/9/2015,16.8,16.8,16.5,16.8,13.86,377.83
9/9/2015,16.4,16.9,16.4,16.8,13.86,240.51
8/9/2015,16,16.3,16,16.3,13.45,194.36
7/9/2015,16.1,16.2,16,16.1,13.28,279.93
4/9/2015,16.5,16.5,16.1,16.2,13.36,260.35
3/9/2015,16.5,16.5,15.9,16.5,13.61,577.52
1/9/2015,16.5,16.8,16.5,16.6,13.69,245.3
31/08/2015,17,17,16.6,16.6,13.69,1.101.260
28/08/2015,16.1,17.1,16.1,17.1,14.11,414.17
27/08/2015,16,16.1,15.8,16,13.2,756.49
26/08/2015,15.5,15.9,15.5,15.8,13.03,1.020.150
25/08/2015,15.9,16.1,15.5,15.5,12.79,732.62
24/08/2015,17,17,15.5,15.9,13.12,805.48
21/08/2015,16.9,16.9,16.5,16.6,13.69,555.24
20/08/2015,17,17.1,16.8,17,14.02,712.64
19/08/2015,17.2,17.3,17,17.1,14.11,127.33
18/08/2015,17.1,17.2,16.9,17.1,14.11,604.5
17/08/2015,17.2,17.4,17,17.2,14.19,465.33
14/08/2015,17.5,17.7,17,17.4,14.35,1.047.290
13/08/2015,18.4,18.4,17.7,17.7,14.6,1.070.510
12/8/2015,18.7,18.9,18.5,18.5,15.26,361
11/8/2015,18.9,18.9,18.5,18.9,15.59,1.105.930
10/8/2015,18.5,19,18.5,19,15.67,393.15
7/8/2015,19.3,19.3,18.9,19.1,15.76,261.52
6/8/2015,19.5,19.5,18.9,19.1,15.76,122.56
5/8/2015,19.3,19.5,18.9,19.5,16.09,2.357.530
4/8/2015,19.3,19.3,18.9,19,15.67,443.6
3/8/2015,19,19.2,18.7,19,15.67,1.349.170
31/07/2015,18.3,19.1,18.3,19,15.67,1.844.850
30/07/2015,18.2,18.4,18,18.4,15.18,687.2
29/07/2015,18.5,18.6,18.3,18.3,15.1,561.97
28/07/2015,18.7,18.9,18.6,18.6,15.34,305.28
27/07/2015,18.5,19,18.5,19,15.67,492.88
24/07/2015,18.9,18.9,18.5,18.5,15.26,384.47
23/07/2015,19,19.1,18.8,18.9,15.59,198.44
22/07/2015,18.9,19.2,18.6,19,15.67,503.77
21/07/2015,18.7,18.9,18.5,18.9,15.59,311.8
20/07/2015,18.9,19,18.7,18.8,15.51,464.66
17/07/2015,19.4,19.4,19,19.1,15.76,477.61
16/07/2015,19.1,19.5,19,19.4,16,606.8
15/07/2015,19.1,19.5,19.1,19.1,15.76,197.82
14/07/2015,19,19.7,19,19.5,16.09,1.238.860
13/07/2015,19.7,19.7,19,19,15.67,973.75
10/7/2015,19.9,19.9,19.6,19.7,16.25,400.89
9/7/2015,19.4,19.9,19.4,19.8,16.33,1.048.418
8/7/2015,19.6,20,19.2,19.9,16.42,1.630.390
7/7/2015,18.9,19.5,18.7,19.5,16.09,1.735.960
6/7/2015,19,19,18.8,19,15.67,1.116.430
3/7/2015,19,19,18.8,18.9,15.59,844.68
2/7/2015,18.7,19,18.6,18.9,15.59,1.466.780
1/7/2015,18.9,18.9,18.5,18.7,15.43,433.33
30/06/2015,18.3,18.9,18.3,18.6,15.34,1.959.700
29/06/2015,18,18.7,18,18.6,15.34,1.579.520
26/06/2015,18.4,18.4,18.1,18.1,14.93,402.82
25/06/2015,18.6,18.6,18.4,18.4,15.18,126.86
24/06/2015,18.7,18.7,18.4,18.4,15.18,1.809.740
23/06/2015,18.9,18.9,18.7,18.7,15.43,824.67
22/06/2015,19,19.1,18.8,18.9,15.59,4.228.770
19/06/2015,18.5,19,18.4,19,15.67,25.182.820
18/06/2015,18.3,18.5,18.3,18.5,15.26,943.19
17/06/2015,18.5,18.5,18.3,18.5,15.26,558.02
16/06/2015,18.6,18.7,18.5,18.5,15.26,1.428.600
15/06/2015,18.5,18.7,18.4,18.5,15.26,1.998.180
12/6/2015,18.3,18.4,18.1,18.4,15.18,1.097.960
11/6/2015,18.2,18.4,18,18.2,15.01,931.62
10/6/2015,18.1,18.1,17.9,18.1,14.93,677.935
9/6/2015,18.3,18.5,17.9,18.1,14.93,1.323.290
8/6/2015,19,19,18.4,18.4,15.18,2.006.870
5/6/2015,18,18.4,17.9,18.4,15.18,1.254.230
4/6/2015,18,18.3,18,18,14.85,517.91
3/6/2015,18,18.2,17.9,18.1,14.93,746.06
2/6/2015,18.4,18.7,18,18.1,14.93,1.283.900
1/6/2015,17.8,18.8,17.8,18.6,15.34,2.292.960
29/05/2015,18.6,18.8,18,18.1,14.93,2.862.300
28/05/2015,18.1,18.9,18,18.6,15.34,2.809.890
27/05/2015,18,18.2,17.9,18.1,14.93,1.175.700
26/05/2015,17.9,18.3,17.9,18.2,15.01,1.413.910
25/05/2015,17.5,17.9,17.5,17.9,14.77,566.07
22/05/2015,17,17.7,17,17.7,14.6,1.605.430
21/05/2015,16.8,17.1,16.7,17,14.02,629
20/05/2015,16.5,16.8,16.4,16.8,13.86,425.75
19/05/2015,16.5,16.7,16.4,16.4,13.53,461.45
18/05/2015,16.4,16.4,15.7,16.4,13.53,914.85
15/05/2015,16.5,16.7,16.4,16.4,13.53,452.02
14/05/2015,16.8,16.8,16.5,16.7,13.78,491.24
13/05/2015,17,17.1,16.8,16.8,13.86,392.48
12/5/2015,17.1,17.2,16.9,17,14.02,518.41
11/5/2015,17.1,17.4,17.1,17.1,14.11,429.71
8/5/2015,17.1,17.4,17.1,17.1,14.11,506.77
7/5/2015,17,17.3,17,17.1,14.11,407.64
6/5/2015,17.6,17.6,17,17.1,14.11,521.17
5/5/2015,17.1,17.5,17,17.5,14.44,752.18
4/5/2015,17.9,17.9,17.1,17.1,14.11,920.22
27/04/2015,17.9,17.9,17.7,17.9,14.77,506.85
24/04/2015,17,17.7,17,17.6,14.52,1.129.840
23/04/2015,17.4,17.4,17,17,14.02,1.121.440
22/04/2015,17.8,17.8,17.4,17.4,14.35,956.28
21/04/2015,17.7,18,17.7,17.8,14.68,993.27
20/04/2015,18.1,18.2,17.9,17.9,14.77,776.19
17/04/2015,18.4,18.5,18.1,18.2,15.01,1.463.320
16/04/2015,18.3,18.5,18.2,18.4,15.18,1.386.090
15/04/2015,18.5,18.5,18.3,18.3,15.1,1.216.740
14/04/2015,18.7,18.8,18.4,18.5,15.26,590.83
13/04/2015,18.7,18.9,18.5,18.5,15.26,511.49
10/4/2015,18.7,18.9,18.5,18.7,15.43,1.085.720
9/4/2015,18.5,18.8,18.5,18.6,15.34,575.48
8/4/2015,18.6,18.8,18.5,18.5,15.26,1.082.000
7/4/2015,18.6,18.7,18.3,18.5,15.26,1.049.690
6/4/2015,19,19,18.6,18.6,15.34,504.22
3/4/2015,18.8,18.8,18.5,18.8,15.51,783.48
2/4/2015,18.7,18.9,18.4,18.7,15.43,676.8
1/4/2015,18.7,18.7,18.4,18.7,15.43,1.736.860
31/03/2015,18.7,18.9,18.7,18.7,15.43,820.63
30/03/2015,18.8,19,18.7,18.7,15.43,1.927.220
27/03/2015,19.1,19.2,18.5,19.1,15.76,2.053.990
26/03/2015,19.1,19.3,19,19.1,15.76,1.330.240
25/03/2015,19,19.3,18.9,19.1,15.76,1.866.440
24/03/2015,19.1,19.1,18.8,19,15.67,1.434.440
23/03/2015,19.4,19.6,19,19.2,15.84,1.899.040
20/03/2015,19,19.5,19,19.2,15.84,4.186.940
19/03/2015,19.2,19.2,18.8,19,15.67,3.901.540
18/03/2015,19.4,19.4,19.2,19.2,15.84,730.26
17/03/2015,19.2,19.5,19.2,19.4,16,895.23
16/03/2015,19.8,19.8,19.2,19.4,16,1.644.330
13/03/2015,20.4,20.5,20,20,16.5,1.940.550
12/3/2015,20.4,20.4,20.1,20.4,16.83,1.533.920
11/3/2015,20.3,20.7,20.1,20.4,16.83,3.845.820
10/3/2015,20.1,20.1,19.8,19.8,16.33,938.58
9/3/2015,19.6,20.4,19.6,20,16.5,2.868.260
6/3/2015,19.3,19.9,19.3,19.6,16.17,2.361.260
5/3/2015,19.5,19.5,19.2,19.3,15.92,909.26
4/3/2015,19.4,19.5,19.4,19.5,16.09,1.028.060
3/3/2015,19.5,19.6,19.4,19.4,16,1.276.070
2/3/2015,19.5,19.5,19.2,19.4,16,1.516.340
27/02/2015,19.7,19.8,19.4,19.4,16,1.340.740
26/02/2015,19.3,19.7,19.3,19.6,16.17,804.1
25/02/2015,19.2,20,19.2,19.3,15.92,1.833.670
24/02/2015,19.1,19.2,19,19.2,15.84,519.76
13/02/2015,18.8,19.3,18.8,19.1,15.76,1.631.000
12/2/2015,18.6,19,18.5,18.8,15.51,1.103.890
11/2/2015,18,18.6,18,18.6,15.34,836.64
10/2/2015,18,18.2,18,18,14.85,386.83
9/2/2015,17.8,18.3,17.8,17.9,14.77,625.21
6/2/2015,17.6,18,17.6,18,14.85,120.34
5/2/2015,17.6,18.1,17.6,17.9,14.77,322.6
4/2/2015,17.2,17.9,16.8,17.9,14.77,1.302.470
3/2/2015,18.4,18.4,17.2,17.2,14.19,1.856.520
2/2/2015,18.7,18.8,18.3,18.4,15.18,930.44
30/01/2015,18.9,19.2,18.8,19,15.67,1.050.090
29/01/2015,19.5,19.8,19.1,19.2,15.84,1.384.980
28/01/2015,18.3,19.5,18.1,19.4,16,2.809.230
27/01/2015,18.6,18.8,18.2,18.3,15.1,801.62
26/01/2015,18.8,18.8,18.5,18.6,15.34,376.05
23/01/2015,18.8,19,18.7,18.8,15.51,1.058.110
22/01/2015,18.5,18.9,18.4,18.8,15.51,685.28
21/01/2015,18.6,18.7,18.4,18.5,15.26,715.79
20/01/2015,18.5,18.7,18.3,18.3,15.1,175.32
19/01/2015,18.6,18.8,18.5,18.6,15.34,635.81
16/01/2015,18.5,18.8,18.3,18.4,15.18,828.79
15/01/2015,18.5,18.5,18.2,18.5,15.26,548.28
14/01/2015,18.7,18.9,18.4,18.5,15.26,749.81
13/01/2015,18.8,19.3,18.7,18.8,15.51,793.7
12/1/2015,18.5,19.2,18.3,19,15.67,1.686.990
9/1/2015,18.1,18.7,18.1,18.5,15.26,1.506.260
8/1/2015,17.8,18.3,17.8,18.1,14.93,975.36
7/1/2015,17.9,18.1,17.7,17.9,14.77,626.34
6/1/2015,17.3,18.1,17.3,17.8,14.68,434.6
5/1/2015,17.4,17.8,17.4,17.5,14.44,694.67
31/12/2014,17.9,18,17.8,18,14.85,1.873.770
30/12/2014,17.4,18,17.2,18,14.85,1.359.780
29/12/2014,17.5,17.5,17.2,17.4,14.35,825.12
26/12/2014,17.3,17.5,17.1,17.5,14.44,1.188.050
25/12/2014,17.5,17.5,17.2,17.4,14.35,886.79
24/12/2014,17.1,17.5,16.9,17.5,14.44,2.671.070
23/12/2014,17.3,17.5,17,17.5,14.44,1.486.810
22/12/2014,16.7,17,16.7,17,14.02,274.96
19/12/2014,16,16.1,15.5,15.9,13.12,29.298.080
18/12/2014,16.6,16.7,15.9,16,13.2,2.906.040
17/12/2014,17.7,17.8,16.5,16.7,13.78,917.71
16/12/2014,17.9,18,17.6,17.7,14.6,230.21
15/12/2014,18.2,18.3,18,18,14.85,137.62
12/12/2014,18.1,18.2,18,18.2,15.01,25.39
11/12/2014,18,18.5,17.8,17.8,14.68,512.1
10/12/2014,18.1,18.2,18,18.2,15.01,173.28
9/12/2014,18.4,18.5,18.2,18.2,15.01,351.57
8/12/2014,18.6,18.7,18.5,18.5,15.26,790
5/12/2014,18.9,18.9,18.6,18.6,15.34,168.87
4/12/2014,18.5,18.9,18.2,18.6,15.34,213.75
3/12/2014,18.5,18.7,18.5,18.5,15.26,72.27
2/12/2014,18.6,18.7,18.5,18.5,15.26,71.76
1/12/2014,18.7,18.8,18.4,18.8,15.51,120.36
28/11/2014,18.9,18.9,18.5,18.6,15.34,78.85
27/11/2014,18.6,18.7,18.5,18.6,15.34,70.63
26/11/2014,18.8,18.9,18.7,18.7,15.43,720.18
25/11/2014,19,19,18.7,18.8,15.51,299.16
24/11/2014,19,19,18.7,18.7,15.43,111.07
21/11/2014,19,19.2,19,19,15.67,555.99
20/11/2014,18.6,19.2,18.6,19.1,15.76,319.2
19/11/2014,18.4,18.7,18.4,18.6,15.34,41.95
18/11/2014,18.8,18.9,18.5,18.5,15.26,254.81
17/11/2014,19.3,19.3,18.9,18.9,15.59,131.48
14/11/2014,18.8,19.1,18.7,19.1,15.76,190.98
13/11/2014,19,19.1,18.8,18.8,15.51,113.78
12/11/2014,19.2,19.3,19.1,19.1,15.76,297.28
11/11/2014,18.9,19.3,18.9,19.1,15.76,406.37
10/11/2014,19,19.2,18.8,19.2,15.84,316.26
7/11/2014,19,19,18.8,18.9,15.59,169.45
6/11/2014,18.8,19,18.8,18.9,15.59,149.16
5/11/2014,18.7,19,18.7,18.8,15.51,197.67
4/11/2014,18.9,19.2,18.9,18.9,15.59,237.03
3/11/2014,19.6,19.6,19,19.1,15.76,306
31/10/2014,18.6,19.1,18.4,19.1,15.76,993.09
30/10/2014,18.5,18.6,18.3,18.6,15.34,251.11
29/10/2014,18.1,18.5,18.1,18.5,15.26,251.27
28/10/2014,17.9,18.3,17.9,18.3,15.1,416.59
27/10/2014,18.2,18.2,17.9,18,14.85,381.16
24/10/2014,18.2,18.3,18.1,18.2,15.01,116.9
23/10/2014,18.3,18.3,18.1,18.2,15.01,374.7
22/10/2014,18.2,18.4,18.2,18.3,15.1,224.86
21/10/2014,18.4,18.4,18.2,18.3,15.1,823.72
20/10/2014,18.3,18.5,18.3,18.4,15.18,544.12
17/10/2014,18.5,18.6,18.2,18.3,15.1,708.09
16/10/2014,18.9,18.9,18.2,18.6,15.34,730.5
15/10/2014,18.5,18.9,18.3,18.9,15.59,951.48
14/10/2014,18.6,18.7,18.2,18.2,15.01,383.32
13/10/2014,18.8,19,18.5,18.6,15.34,162.9
10/10/2014,18.9,19.1,18.8,18.8,15.51,277.48
9/10/2014,18.8,19,18.8,19,15.67,380.22
8/10/2014,18.8,19,18.8,18.8,15.51,557
7/10/2014,19,19.1,18.8,19,15.67,184.3
6/10/2014,18.8,19.1,18.7,19.1,15.76,365.74
3/10/2014,19,19,18.8,18.8,15.51,450.72
2/10/2014,19,19.1,18.9,19.1,15.76,764.25
1/10/2014,19.1,19.2,19,19.1,15.76,401.87
30/09/2014,19,19.2,18.9,19.1,15.76,1.335.040
29/09/2014,18.7,19.1,18.6,19,15.67,368.88
26/09/2014,18.8,18.9,18.7,18.7,15.43,64.08
25/09/2014,18.7,18.9,18.6,18.8,15.51,141.05
24/09/2014,18.9,19,18.7,18.7,15.43,1.233.530
23/09/2014,18.6,19.3,18.6,19.2,15.84,727.59
22/09/2014,18.7,18.8,18.6,18.6,15.34,197.14
19/09/2014,19.1,19.1,18,18.5,15.26,3.794.790
18/09/2014,19,19.2,18.9,19.1,15.76,224.59
17/09/2014,19.2,19.2,19,19,15.67,262.56
16/09/2014,19.4,19.4,19.1,19.2,15.84,218.98
15/09/2014,19.6,19.7,19.5,19.5,16.09,269.02
12/9/2014,19.8,19.8,19.5,19.7,16.25,348.41
11/9/2014,19.9,20,19.7,19.8,16.33,270.33
10/9/2014,19.5,20.3,19.4,20,16.5,588.89
9/9/2014,19.7,19.8,19.5,19.6,16.17,574.43
8/9/2014,19.6,19.7,19.5,19.7,16.25,491.89
5/9/2014,19.5,19.7,19.4,19.6,16.17,535.95
4/9/2014,19.3,19.6,19.3,19.5,16.09,285.28
3/9/2014,19.5,19.7,19.4,19.5,16.09,406.36
29/08/2014,19.1,19.4,19.1,19.4,16,783.85
28/08/2014,18.8,19,18.8,19,15.67,527.5
27/08/2014,18.9,19,18.8,18.8,15.51,243.64
26/08/2014,19.1,19.1,18.7,18.9,15.59,603.76
25/08/2014,19.3,19.3,19,19.2,15.84,294.21
22/08/2014,19.1,19.2,19,19,15.67,283.4
21/08/2014,19.1,19.2,19,19.1,15.76,241.622
20/08/2014,19,19.2,19,19.1,15.76,58.89
19/08/2014,19.2,19.4,19.1,19.2,15.84,158.05
18/08/2014,19.1,19.2,19,19.2,15.84,122.69
15/08/2014,19.4,19.4,19.1,19.2,15.84,41.97
14/08/2014,19.1,19.4,19,19.4,16,517.29
13/08/2014,18.9,19.1,18.9,19.1,15.76,113.66
12/8/2014,19,19.2,18.9,18.9,15.59,274.83
11/8/2014,19.1,19.2,19,19.1,15.76,451.49
8/8/2014,19.5,19.5,19.1,19.3,15.92,228.74
7/8/2014,19.3,19.5,19.2,19.5,16.09,312.54
6/8/2014,19.5,19.6,19.4,19.5,16.09,207.28
5/8/2014,19.4,19.5,19.3,19.5,16.09,567.22
4/8/2014,19.3,19.5,19.2,19.5,16.09,80.55
1/8/2014,19.7,19.7,19.4,19.6,16.17,161.37
31/07/2014,19.5,19.7,19.5,19.7,16.25,378.24
30/07/2014,19.7,19.8,19.6,19.6,16.17,138.73
29/07/2014,19.7,20,19.6,19.9,16.42,365.28
28/07/2014,20.1,20.1,19.7,20,16.5,215.72
25/07/2014,20.3,20.3,20.1,20.1,16.58,297.87
24/07/2014,20.1,20.3,20.1,20.3,16.75,442.21
23/07/2014,20.2,20.2,20.1,20.1,16.58,234.522
22/07/2014,20.4,20.4,20.2,20.2,16.66,78.83
21/07/2014,20.4,20.5,20.3,20.3,16.75,232.13
18/07/2014,20.2,20.5,20.2,20.4,16.83,817.23
17/07/2014,20.3,20.3,20.2,20.2,16.66,243.75
16/07/2014,20.2,20.4,20.2,20.3,16.75,650.64
15/07/2014,20.3,20.4,20.2,20.3,16.75,295.84
14/07/2014,20.1,20.3,20.1,20.3,16.75,219.51
11/7/2014,20.2,20.2,20,20.1,16.58,296.98
10/7/2014,20.3,20.3,20.1,20.2,16.66,399.55
9/7/2014,20.4,20.4,20.3,20.3,16.75,169.39
8/7/2014,20.3,20.5,20.3,20.4,16.83,240.38
7/7/2014,20.5,20.6,20.4,20.5,16.91,568.25
4/7/2014,20.5,20.5,20.3,20.4,16.83,333.98
3/7/2014,20.3,20.5,20.2,20.4,16.83,524.65
2/7/2014,20.4,20.5,20.3,20.3,16.75,362.44
1/7/2014,20.5,20.6,20.4,20.5,16.91,433.79
30/06/2014,20.7,20.7,20.6,20.6,16.99,487.78
27/06/2014,20.6,20.8,20.6,20.6,16.99,441.21
26/06/2014,20.6,20.7,20.5,20.7,17.08,572.96
25/06/2014,20.5,20.7,20.5,20.6,16.99,675.16
24/06/2014,20.5,20.8,20.3,20.6,16.99,762.88
23/06/2014,21,21,20.6,20.6,16.99,437.68
20/06/2014,21,21.5,20.8,21.5,17.74,23.664.070
19/06/2014,21,21.1,20.4,21,17.32,4.196.970
18/06/2014,20.8,21.1,20.8,21,17.32,4.670.600
17/06/2014,21.1,21.2,21,21,17.32,3.194.630
16/06/2014,21.2,21.5,20.9,21,17.32,4.916.710
13/06/2014,20.7,20.8,20.5,20.6,16.99,781.13
12/6/2014,20.8,21,20.5,20.7,17.08,1.550.960
11/6/2014,20.2,20.8,20.1,20.8,17.16,3.338.290
10/6/2014,20.2,20.2,20,20.2,16.66,1.097.320
9/6/2014,20.1,20.2,19.8,20.2,16.66,1.847.160
6/6/2014,20.3,20.4,20.1,20.3,16.75,1.184.220
5/6/2014,20.1,20.3,20,20.2,16.66,671.01
4/6/2014,20.4,20.4,19.9,20.3,16.75,1.018.450
3/6/2014,19.9,20.5,19.8,20.3,16.75,1.673.430
2/6/2014,20,20.3,19.7,19.9,16.42,1.676.930
30/05/2014,20.5,20.7,20.2,20.5,16.91,3.295.810
29/05/2014,20,20.8,20,20.4,16.83,3.815.250
28/05/2014,18.8,20,18.8,20,16.5,4.325.310
27/05/2014,18.3,18.9,18.2,18.8,15.51,2.031.820
26/05/2014,18.3,18.3,18.1,18.3,15.1,659.44
23/05/2014,18.2,18.3,18.1,18.3,15.1,513.19
22/05/2014,18.3,18.4,18.2,18.3,15.1,422.05
21/05/2014,18.2,18.4,18.1,18.4,15.18,849.99
20/05/2014,18.1,18.3,18.1,18.2,15.01,1.059.990
19/05/2014,18,18.2,18,18.2,15.01,1.087.530
16/05/2014,18.3,18.4,18,18.2,15.01,3.829.880
15/05/2014,19.2,19.3,17.9,19,15.67,577.88
14/05/2014,18.5,19.2,18.4,19.2,15.84,678.54
13/05/2014,18.2,18.6,18.2,18.5,15.26,418.68
12/5/2014,18.6,18.9,18.4,18.5,15.26,669.53
9/5/2014,18.8,19.4,18.8,19,15.67,440.93
8/5/2014,19.2,19.2,18.6,18.9,15.59,1.904.210
7/5/2014,19.1,19.5,19.1,19.4,16,223.95
6/5/2014,19.1,19.4,19.1,19.2,15.84,476.5
5/5/2014,19.6,19.6,19.3,19.4,16,436.78
29/04/2014,19.3,19.7,19.3,19.7,16.25,183.22
28/04/2014,19.9,20.1,19.4,19.4,16,319.41
25/04/2014,20.2,20.2,19.8,20.1,16.58,544.79
24/04/2014,20.2,20.4,20.1,20.1,16.58,352.99
23/04/2014,19.5,20.3,19.5,20.2,16.66,671.73
22/04/2014,19.4,19.5,19.3,19.5,16.09,506.27
21/04/2014,19.1,19.4,19.1,19.3,15.92,549.45
18/04/2014,19.4,19.4,19.1,19.1,15.76,582.98
17/04/2014,19.4,19.4,19.1,19.4,16,403.5
16/04/2014,19.1,19.4,19,19,15.67,468.44
15/04/2014,19.5,19.5,19.3,19.4,16,409.12
14/04/2014,19.4,19.7,19.4,19.4,16,283.6
11/4/2014,19.4,19.6,19.4,19.4,16,516.85
10/4/2014,19.4,19.7,19.4,19.7,16.25,377.27
8/4/2014,19.5,19.5,19.4,19.4,16,536.42
7/4/2014,19.6,19.6,19.5,19.5,16.09,194.07
4/4/2014,19.7,19.8,19.4,19.7,16.25,569.43
3/4/2014,19.5,19.9,19.5,19.7,16.25,211.51
2/4/2014,19.6,19.7,19.3,19.6,16.17,1.294.040
1/4/2014,19.8,19.9,19.5,19.6,16.17,837.14
31/03/2014,20.1,20.3,19.9,19.9,16.42,792.94
28/03/2014,20.3,20.3,20,20.3,16.75,1.278.110
27/03/2014,20.2,20.3,20,20.3,16.75,871.08
26/03/2014,21.2,21.2,20.1,20.1,16.58,1.550.290
25/03/2014,21,21.4,20.9,21.1,17.41,2.108.100
24/03/2014,21,21,20.7,20.9,17.24,1.352.520
21/03/2014,20.1,21,20,20,16.5,8.039.170
20/03/2014,20,20.1,19.9,20,16.5,2.318.470
19/03/2014,19.7,20.1,19.7,20,16.5,1.275.710
18/03/2014,19.7,19.9,19.6,19.7,16.25,895.65
17/03/2014,20,20.3,19.8,19.9,16.42,1.454.630
14/03/2014,20.5,20.6,20.3,20.4,16.83,512.57
13/03/2014,20.3,20.5,20.2,20.5,16.91,543.22
12/3/2014,20.8,20.8,20.3,20.4,16.83,974.91
11/3/2014,20.8,20.8,20.5,20.5,16.91,1.170.840
10/3/2014,20.8,21,20.7,20.8,17.16,978.05
7/3/2014,20.4,21.1,20.3,20.8,17.16,1.562.760
6/3/2014,20,20.2,19.9,20.1,16.58,1.778.190
5/3/2014,20.2,20.4,20,20,16.5,791.3
4/3/2014,20,20.1,19.9,20,16.5,1.665.950
3/3/2014,21.1,21.2,20.1,20.2,16.66,1.918.160
28/02/2014,21.8,21.9,21.2,21.3,17.57,1.247.320
27/02/2014,22.4,22.7,21.7,21.7,17.9,1.114.800
26/02/2014,23.3,23.3,22.1,22.3,18.4,2.595.520
25/02/2014,20.5,22,20.4,21.9,18.07,2.348.620
24/02/2014,20.7,20.7,20.4,20.6,16.99,288.63
21/02/2014,20.3,20.7,20.3,20.6,16.99,439.65
20/02/2014,20.6,20.9,20.3,20.6,16.99,933.02
19/02/2014,21,21,20.7,20.7,17.08,531.86
18/02/2014,20.6,21.4,20.5,20.9,17.24,785.31
17/02/2014,20,20.6,19.9,20.5,16.91,879.32
14/02/2014,20.6,20.6,20.4,20.6,16.99,291.88
13/02/2014,20.8,20.8,20.4,20.5,16.91,543.36
12/2/2014,20.5,20.6,20.3,20.6,16.99,414.1
11/2/2014,20.8,20.9,20.5,20.5,16.91,530.06
10/2/2014,20.7,20.8,20.6,20.8,17.16,297.14
7/2/2014,21,21.1,20.6,20.6,16.99,424.86
6/2/2014,20.2,21.1,20,21,17.32,525.61
27/01/2014,20,20,19.8,20,16.5,293.38
24/01/2014,20.9,20.9,20.2,20.2,16.66,457.6
23/01/2014,21.2,21.3,20.7,20.9,17.24,821.63
22/01/2014,21,22.4,20.9,21.2,17.49,1.449.130
21/01/2014,20.7,21.1,19.8,21.1,17.41,2.113.010
20/01/2014,19.7,20.3,19.3,20.3,16.75,1.428.020
17/01/2014,18,19,18,19,15.67,2.171.960
16/01/2014,17.5,17.8,17.2,17.8,14.68,615.99
15/01/2014,17.3,17.3,17.2,17.3,14.27,140.95
14/01/2014,17.3,17.3,17.1,17.3,14.27,104.54
13/01/2014,17.3,17.3,17.2,17.3,14.27,106.79
10/1/2014,17.5,17.5,17.2,17.3,14.27,266.94
9/1/2014,17.1,17.5,17.1,17.5,14.44,658.75
8/1/2014,17.4,17.5,17.3,17.5,14.44,336.75
7/1/2014,17.3,17.4,17.2,17.3,14.27,138.54
6/1/2014,17.1,17.2,17.1,17.2,14.19,54.46
3/1/2014,17.1,17.2,17.1,17.2,14.19,110.19
2/1/2014,17.1,17.1,17,17.1,14.11,26.26
31/12/2013,17.1,17.2,16.9,17.2,14.19,110.49
30/12/2013,17,17.1,16.8,17.1,14.11,324.95
27/12/2013,16.9,17,16.8,17,14.02,55
26/12/2013,16.8,16.9,16.8,16.9,13.94,38.09
25/12/2013,17,17,16.8,16.9,13.94,74.18
24/12/2013,17.1,17.1,16.8,16.9,13.94,104.26
23/12/2013,16.9,17.1,16.9,17.1,14.11,121.84
20/12/2013,16.9,17,16.8,16.9,13.94,1.037.100
19/12/2013,17.1,17.1,16.9,16.9,13.94,155.96
18/12/2013,17,17.1,16.9,17,14.02,87.93
17/12/2013,16.9,17.1,16.9,17,14.02,683.36
16/12/2013,17,17.2,17,17,14.02,329.41
